candidate id,url,title,description,status,doc_title
800,http://newspapers.library.wales/view/4521084/4521091/42/Mexico,SPIRIT OF THE LONDON JOURNALS.I - -- - - -- -- - - -- -- --," very properly attempt to starve out Russia or any other Power disagreeable to his feelings. But where are we to begin ? The possessor of Ameri- can bonds, in any shape whatever, lends money to war against Mexico and the execution of the Fugitive Slave Law, by virtue of which men are every day torn from their wives and children in the Northern States, and consigned to perpetual separation in the",,SPIRIT OF THE LONDON JOURNALS.I - -- - - -- -- - - -- -- --
801,http://newspapers.library.wales/view/4520940/4520944/17/Mexico,FOREIGN AND COLONIAL SUMMARY. I,", and there is unmistakeable prosperity through- out the United States. Another extensive fire had broken out at San Francisco, which destroyed property to the value of 3,000,000 dollars. Cholera was raging in Mexico, with terrible results. The advices from British America are satisfactory. Thc members of thc Canadian Ministry proposed to reduce their own official salaries thu :-The two Attorneys",,FOREIGN AND COLONIAL SUMMARY. I
802,http://newspapers.library.wales/view/3090005/3090007/11/Mexico,FOREIGN* INTELLIGENCE.," Lopez. The people are said to desire the invasion, and are ready to join when a respectable force lands on the island. Letters from Vera Cruz and Mexico to the 9th ult. (being three days later than by the West India mail steamer Great Wesler n) are published in the New York papers, but their conrents are vague and unirnporr8nt. Congress was still sitting, and proposed to continue in session for some",,FOREIGN* INTELLIGENCE.
803,http://newspapers.library.wales/view/3089800/3089802/11/Mexico,Advertising," Mountains and Yel- low Stone Bluffs of the Missouri, and Cincinnati, the Queen City of the West, on the Ohio, to the City of New Orleans, on the Mississippi, near the Gulf of Mexico; being by far the Largest Painting ever executed by man. It shows life on the Great Western Waters; the thriving Cities and Towns; the early Settler's Hut, or Log Cabin; the manner of clearing the land for cultivation; Indians",,Advertising
804,http://newspapers.library.wales/view/3089930/3089931/2/Mexico,"FOREIGN INTELLIGENCE. --..-.-...-..,-"," 4,558,193 dollars. The message recommended a system of banking founded on State stocks. It also discussed the Fugitive Slave Law, and came to the conclusion that it was the duty of every citizen to obey its provisions. He objected, hoyvever, to some of its provisions, and main- tained lhat they ouuht to be amended.From Canada and Mexico we have no later advices.From Turk's Island we learn that her",,"FOREIGN INTELLIGENCE. --..-.-...-..,-"
805,http://newspapers.library.wales/view/3053288/3053289/2/Mexico,FOREIGN INTELLIGENCE. 1," Catholics in the States. The advices from Mexico, Texas, and Honduras, contain nothing of inoment, The railway interest of America was progressing rapidly at the sailing of the steamer.",,FOREIGN INTELLIGENCE. 1
806,http://newspapers.library.wales/view/3090050/3090052/16/Mexico,FOREIGN INTELLIGENCE.," had been made to assassinate the Pre- sident. The New York Tribune mentions the suspension of the houses of Hulburt and Co., and the banking house of R. Kandon and Co. It was expected the liabilities would be paid in full. The balance of the fourth instal- ment of the indemnity to Mexico was paid into the United States Treasury on the 28th ult. SOUTH AMERICA.  We have another California announced",,FOREIGN INTELLIGENCE.
807,http://newspapers.library.wales/view/3053516/3053519/32/Mexico,[No title]," Creek, Mills courtv Iowa Brewsterites, at Socorr, New Mexico Bishopite's: at Kirkland, Lake county, Ohio. The Strangles, Brew- stentes, and Bishopites are new lights the Cutlerites are reformers; and the Brighamites and Hydites are two branches of usurpers of the government of the Church after the assassination of Prophet Smith. AN ENORMOUS CABBAGE.A tailor, living at Middle- ton, near Manchester",,[No title]
808,http://newspapers.library.wales/view/3765399/3765405/30/Mexico,"Foreign Intsliig-encu,"," United States, Canada, &c-;, 111 passengers, and 26,000/. in specie. The United States government have taken prompt steps to prevent ancther Cuban invasion. A formal complaint has been made by the Mexican government to the President of the United Slates In relation to the Indian outrages on the frontier of Mexico against which, by the terms of the treaty the United Stales agreed iO protect her. Congress",,"Foreign Intsliig-encu,"
809,http://newspapers.library.wales/view/3598757/3598760/6/Mexico,"Miscellaneous Domestic Intelligence,"," States. The West India mail steamer Great Western ar- rived at Southampton, on Wednesday se'nnight, with mails from Mexico, 880,000 dollars on freight, 293 s'erons cochineal, and a general cargo. Mr. John Parry gave his new entertainment lately, at Ti.nbndge Wells, Canterbury, Dover, St. Leo- nard's, and Hastings, with undiminished success. lie was to appear at Brighton on Tuesday. Prescott, the",,"Miscellaneous Domestic Intelligence,"
810,http://newspapers.library.wales/view/3765417/3765423/30/Mexico,"|Foreign Intelligence,1"," dollars. Colonel Sumner, who was about to take the com- mand of the United States military force in the de- partment of Santa Fe, would take out with him several hundred fresh recruits to fill up the companies now in New Mexico. It is designed to make the army in New Mexico, as far as possible, self-subsistent. The Willis and Forrest case had been postponed until next term; it was said to be virtually",,"|Foreign Intelligence,1"
811,http://newspapers.library.wales/view/4347309/4347313/36/Mexico,FOREIGN INTELLIGENCE.j," Honduras is confirmed. Mr. Chatfield has intimated that the British Government would interfere. Advices from Mexico city to the 16th ult. mention a report that Arista was rapidly forming a Cabinet. A meeting of the French creditors of Mexico had been held, at which the Minister of the Treasury was pre- sent. He expressed a partiality for the French cre- ditors, as they had not oppressed the Republic by",,FOREIGN INTELLIGENCE.j
812,http://newspapers.library.wales/view/4520808/4520812/53/Mexico,LITEEAHY EXTRACTS.,"LITEEAHY EXTRACTS. UTILITY OF DONKI.YS IN MEXICO.Our wood w.is brought to Its nicely cut in sho't. st:cks bv Alexican.9, alld packed on little donkeys. These animals are very nuinerou* and ""OU may often sec, moving alo'nr with a short, rocldn motion, la'ge bundles of hay, fodder, or other articles, without perceiving anything to causo the motion, excepting the tall of a donkey wkfcking IIbOI",,LITEEAHY EXTRACTS.
813,http://newspapers.library.wales/view/3089795/3089796/4/Mexico,FOREIGN INTELLIGENCE.," formed and one point of interest will be the result of the new s'ate of affairs on the slavery question. From Washington our accounts are in other respects almost wholly uninteresting. Much anxiety existed, however, in relation to the disputed question 01 territory between New Mexico and Texas. Troops were being marched to Ibe spot by Texas, and New Mexico had organised a constitution. The documeut had",,FOREIGN INTELLIGENCE.
814,http://newspapers.library.wales/view/3090055/3090059/34/Mexico,LITERARY VARIETIES.," burn him 111 a cellar, for that the smoke of Mr. Patrick Hamilton had infected all those on whom it blew.  IJumc lieign of th ury VIII, SPOUT DiG SCENES AM) ANECDOTES IN THE WILDS Or TEXAS AND NEW MEXICO. While speaking of the rattlesnake among the prairie dogs, I may as well aId a few words in relation to his snakeship. These venomous crcatuits abound through the plains of Texas and Mew Mexico. We",,LITERARY VARIETIES.
815,http://newspapers.library.wales/view/3090090/3090092/13/Mexico,FOREIGN INTELLIGENCE.," young lawyer of New Orleans, and a native of York county, Pa., and during the war with Mexico served with great distinction in the battles of Monterey a:!|l Buena VIS. ta, under General Taylor, with Mississippi Regiment, commanded by Colonel Jefferson Davie*; that Captain Victor Kerr was the son of Doctor Kerr, of New Or- leans, who was a surgeon in the BritWh f.rmy during the battle of New Orlean",,FOREIGN INTELLIGENCE.
816,http://newspapers.library.wales/view/3394801/3394804/23/Mexico,[No title],"po AIREl IN FEBIUKBY.Monmonthshiro: Monmouth, 20; Chepsfow,25-Glamorganshire:. Caerphilly (great market), Llantrissent, 15.Breconshiro: Builth, lo. ATHENAEUM AND MECHANICS' INSTITUTE. The valuablo library of this popular institution, has been augmented by Samuel Phillips, Esq., who has prosonted Doswell's Life of Johnson (10 volume), and a volume of Prcsoott s Conquest ot Mexico. We are glad",,[No title]
817,http://newspapers.library.wales/view/3394997/3394999/36/Mexico,FOREIGN INTELLIGENCE.," unimportant character. On the 2oth of Septem- ber the Hawaiian Princes were received at court with Mr Judd. Accounts from Mexico, extending to the loth ult., had been received via New Orleans. For the following outline we are indebted to the New York Tribune The result of the Piesidential elections, according to the returns at that date, was 13 votes for General Arista, 2 tor Rosa. 3 for Almonte, 1 for",,FOREIGN INTELLIGENCE.
818,http://newspapers.library.wales/view/3395098/3395099/1/Mexico,FOREIGN INTELLIGENCE.  .," Northern Mexico. The mining intelligence is very satisfactory throughout the whole southern regions the mines were reaping a rich harvest. The reported discovery of exceedingly rich beds of gold in Shasta Valley, is confirmed. At Placerville, a company of four persons were taking out daily 1,000 dollars; the place had been previously worked. Extensive veins of gold dust had also been discovered between",,FOREIGN INTELLIGENCE.  .
819,http://newspapers.library.wales/view/3394841/3394843/36/Mexico,NINTH ANNUAL KEPOE.T OF THE NEWPORT," Early Education 1 Ossian's Poenis 2 Crabbe's Parish Register and other Poems. ) Self Control ) Marian ) ""Wood Leighton .} Mansfield Park .) « Rosa and Gertrude | Parsonage, 2 vols. 1-12 By Samuel Phillips, Esq.: Boswull's life of Johnson lo Prescott's Conquest of Mexico, vol. 1 1-11 By Mr. R. G. Thomas Alichelet's People 1 By Miss Catherine Williams: Count of Monte Christo 2 Total presented 39",,NINTH ANNUAL KEPOE.T OF THE NEWPORT
820,http://newspapers.library.wales/view/3395184/3395188/64/Mexico,FOREIGN INTELLIGENCE.," ?'UZ t'0 the 4th 'nS,,ant' Ac"" ment to be in great '^1'°. 'he rePre.seknt tthe 8overn' The I'reasurv heir, and almost without resources. f § al the lovvest ebb, ineffectual attempts had been made o form a nfiw The overnment w^re not yet avvare ^olut,on in Northern Mexico. j ° money market a great stringency con- tinued o  P^rienced, and high prices bad to be made for accommooauon tOr sterling",,FOREIGN INTELLIGENCE.
821,http://newspapers.library.wales/view/3395118/3395119/1/Mexico,FOREIGN INTELLIGENCE.  «.," the Qf the indemnity to The balance of the fourth »n8,taSj t > treasury on the 28th Mexico was paid into the United States treas y Ultimo.. r date the 81h of May. that It appears from Valparaiso, una*' province of San- tranquillity was completely restored Qt disturbance were tiago. The officers wounded in t""e Rational Guardi were recovering, and but few ot war> condemning to ""'led. The sentence of",,FOREIGN INTELLIGENCE.  «.
822,http://newspapers.library.wales/view/3395090/3395091/1/Mexico,FOREIGN INTELLIGENCE.," ieland. k 11 place on the Isthmus of Panama, Another murder had ta traveller. an American having killed j government were abou From Mexico, it is stated lh^or.« tQ negociate a loan of apply to the Chamber for ,t^e property of the clergy, 6,000,000 dollars on security.0' be wi!ling to assent. ,0 "">' ,he OSGOOD HOPE^hi advkfS |rom Th. screw rt^-hip The, .onfirm tbe re- tbe Cape of Good Hope to the the",,FOREIGN INTELLIGENCE.
823,http://newspapers.library.wales/view/3394927/3394928/1/Mexico,FOREIGN INTELLIGENCE.  $.," last Saturday, bring- 110 passengers and a large cargo. Tne Slavery or Compromise Bill, as reported by committee, bad passed the Senate, the clauses respecting California and Texas having been first expunged. Congress was engaged debating an independent bill as regards California. Eighteen hundred volunteers had offered themselves toGovernor Bell, to march against New Mexico. They had been accepted",,FOREIGN INTELLIGENCE.  $.
824,http://newspapers.library.wales/view/3394882/3394886/22/Mexico,GENERAL NEWS.  .," announcement that her Majesty's ship, Aniphitrite, was expected at Valparaiso, from Mexico, with a further sum of £400.000. for England, has had a favourable effect t1Jis wepk. ;n fotitrlhnrine to thp. growing feeling of commercial confidence. Higford Burr, Esq. of Bodenham, Herefordshire, has lately returned 10 per cent, to his tenants; and Thos. Heywood, Esq. of Hope-end, in the same county, has returned",,GENERAL NEWS.  .
825,http://newspapers.library.wales/view/3395113/3395114/1/Mexico,* FOREIGN INTELLIGENCE.," from England are unusually large, but the scarcity of vessels rather limits business. The losses of the fire in San Francisco have not fallen so heavily on merchants as was anticipated. Government and States stocks are in brisk demand to-day, but scanty supply. Government Sixes of 67 sold at 116. Exchange on England is dull to day, at from 101 to 10J. From Mexico we find intelligence in the Tribune",,* FOREIGN INTELLIGENCE.
826,http://newspapers.library.wales/view/3395174/3395175/6/Mexico,FOREIGN INTELLIGENCE.," establish telegraphic wires along the line, and are to bind themselves to transport at least one waggon per train for the account of the post-office. MEXICO. NEW ORLEANS, THUBSDAV, SEFT.25.-The country generally is quiet. The paper* notice the death of General Carrosas. An insurrection has broken out in the central American States of San Salvador and Guatemala. General Carrera, with a force of 1.500 men",,FOREIGN INTELLIGENCE.
827,http://newspapers.library.wales/view/3395103/3395104/1/Mexico,FOREIGN INTELLIGENCE. 0," Sir Henry Bulwer in- A Washington paper «nn.°u"" hpr next, and would be ab- tended to sail for England in O sent for a period of three months- de arrangements, by which, The Postmaster-general had rna s India Islands. ports in the after the 1st of July, letters to y e coaPt of South America, Gulf of Mexico, and on the Atlan on pre-payment of the could be sent through the post-0 orts in the British",,FOREIGN INTELLIGENCE. 0
828,http://newspapers.library.wales/view/3765444/3765450/47/Mexico,",S'orcigra Intelligence."," ports of America had conveyed two million dollars additional of gold dust from the mines. The engagement of the Swedish songstress with Mr. 0 Barnum for 100 nights had nearly terminated, there being only nine remaining. be ii,, The latest date from Mexico is the 23rd of May. The Finance Minister was then about to tuke urellt steps to raise the condition of the finances of the republic. The claims for",,",S'orcigra Intelligence."
829,http://newspapers.library.wales/view/3765489/3765495/31/Mexico,"IRELAND,",", Prussia, the Ame- rican Union, had their delegates propounding smooth plausibilities; but plundered Mexico, devastated Algiers, trampled Hungary, hand-cuffed Ilesse-Cas- sel, bastinadoed Lombardy, violated Venice, tor- tured Sicily, gagged, manacled, and terror-stricken Rome, had entered no appearance at this pacific con- clave. The expense of a standing army, and its pressure on the pocket, appeared to",,"IRELAND,"
830,http://newspapers.library.wales/view/3598739/3598745/16/Mexico,",--Foreign Intelligence."," government had ordered that all matters brought from Malmoe and its vicinity should be subjected to a quarantine of ten days. This is the first time that the disease has ap- peared in Sweden, and it has never been known in Denmatk. UNITED STATES.The California State Admission bill having passed the Senate, the bill establishing the territorial government of New Mexico, was sanctioned on the 15t'i inst",,",--Foreign Intelligence."
831,http://newspapers.library.wales/view/3765453/3765459/30/Mexico,--------.------- ----Foreign Intelligence. I," r. Dates from Mexico do not extend beyond the 20th ult. The government is in a state of great perplexity, and tlieie are constant rumours of a revolution. The attempts to replenish the exhausted treasury have proved ineffectual. It was proposed to invest the President with full power to raise funds without the concurrence of Congress, thus making him a viitual dictator. The country seems to be",,--------.------- ----Foreign Intelligence. I
832,http://newspapers.library.wales/view/3598658/3598661/8/Mexico,oreign intelligence.," inst. she experienced an accident to her machinery, which is said to have detained her upwards of forty hours. A fire had taken place in the city of Mexico, by which property totheamountofhatfamittion of dollars had been destroyed. The 4 New York Herald,' referring to the Nicaragua treaty, intimates that it Jays the foundation of a complete revolution in the commerce of the world, and also sows the",,oreign intelligence.
833,http://newspapers.library.wales/view/3598780/3598783/8/Mexico,Foreign Intelligence.," American pro vinces to load and unload in ports of the United States, provided similar privileges be extended to vessels of the United States in those provinces. This is the first step to perfect reciprocity of trade between the two countiies. The bill authorising the payment of the indemnity money to Mexico was passed by the Senate in the form in which it came from the house. The bill relating to the",,Foreign Intelligence.
834,http://newspapers.library.wales/view/3765435/3765441/27/Mexico,[No title],". Brady recently had a fight with the Indians, in which six were killed, snd one was taken prisoner, who was subsequently shot. The Indians were committing great depreda- tions near Goliad. Dates from the Cily of Mexico to May 3 have been received. There was great excitement at Fe- huantepec, in consequence of the bad treatment which had been receive(I by the American passengers per steamer Gild Hunter",,[No title]
835,http://newspapers.library.wales/view/4347299/4347301/5/Mexico,[No title]," left far behind them the Roman Catholics of Mexico, Peru, and Brazil. The Roman Catholics of Lower Canada remain inert, while the whole continent round them is in a ferment with Protestant activity and enterprise. Macaulay. To PREVENT TOOTHACHE.Rub well the gums with a hard tooth-brush, using flower of sulphur as a tooth-powder, every night on going to bed, and if it is done after dinner it will be",,[No title]
836,http://newspapers.library.wales/view/4347359/4347363/35/Mexico,THE wours OF MARTIN T.UTHEK. -.I," furnished with immense long horizontal pipes or gutters, projecting over the street, and through which all the rain collected en the roof is earned olf. During the rijity seaeon, or m a good heavy storm, these oipt-s axe so many cataracts, and it is im- possible to walk through the strcetfl without being half- drowned.From A Trip to Mexico,"" ""WARNING TO YOUO MEN. I knrw a youth, the child of an officer",,THE wours OF MARTIN T.UTHEK. -.I
837,http://newspapers.library.wales/view/4347209/4347212/17/Mexico,"(j I, A iAI OIL G A IN sH I RE."," leave I sl)all clo so. Suppose you are the waggon and [ am the wall, and this paper between us the donkey."" Judge-"" Come, come, explain it better than that."" Oviier Then suppose i/ou to be the ass, your honour,"" &c.;, which retort elicited loud cachinnation. SUBLIME AND RIDI.CUI.OU-Griipral Scott, the con- queror of Mexico, has recently visited his native village in Pennsylvania. His entrance into the",,"(j I, A iAI OIL G A IN sH I RE."
838,http://newspapers.library.wales/view/4521410/4521412/7/Mexico,[No title],", Ardwiek H(lue. Manchester; Mr. and Mrs. John Toster, Dublin; Mr. G. S»>encer, Liverpool; Mr, Alexander Low, Mexico; Mr. Jamc« Morris, Limerick;; Mr. Hugh Sanderman, London Mr. ifnd Mrs. Edwin Marshall. Birmingham Mr. and (rs. Chever and plt, North Bank, Regent's Park '?r.J.tm?' Jn)h)? Ch?tcnh.,t.? Mr. A. W. Blake, Mrs.W. n. I';?-.(. R..v. J.Wright, Mrs. '¡i ;I:,la;, :l""'¡: I):))Ki.(-?iCi.?)('t?.S?.",,[No title]
839,http://newspapers.library.wales/view/3089985/3089988/19/Mexico,"FOREIGN"" IN fELLIGENCE."," the just rights ot the crown.' UNITED STATES.The ship Arctic arrived at Liverpool on Monday, from New York, with Don Manuel Escando and the Hon.  Goodrich, Peter Parley,"" the former on a financial mission from Mexico to London, on board. Generals Scott and Cass had been nominated for the Presidency. Jenny Lind had arrived at Nashville, and was expected at New York, en route to London in May. Large",,"FOREIGN"" IN fELLIGENCE."
840,http://newspapers.library.wales/view/3089990/3089992/11/Mexico,"---FOREIGN INTELLIGENCE.--','","¡fO prosecuted with great activity. On the 2nd of March ( steamers were destroyed by fire at San Francisco. tll' accounts state, 111 regard to mercantile affairs, that s'nCt,;«0 departure of the previous mail business operations had light. Goods had been offered freely for sale at an""' aud lower prices accepted. y-flf I Letters from the Gulf of Mexico received in Nc* announced, in relation to the",,"---FOREIGN INTELLIGENCE.--','"
841,http://newspapers.library.wales/view/3053326/3053329/29/Mexico,M 1 S C E L L A N E 0 U S.," deserved hanging. And thus was accom- plished this very curious affair. YOUNG MOTHER?.It is not uncommon in Texas and Mexico that a girl becomes a mother at the age of IK At Galveston, Tex-is, the wife a merchant had her first chi d when she was less than 13. Among the peasantry of Westphalia, and in some partsllf Wales, young females knock, on Christmas eve, at the hen house. If a hen first cackles",,M 1 S C E L L A N E 0 U S.
842,http://newspapers.library.wales/view/3053346/3053347/7/Mexico,[No title]," bur- den, which has made some of the most rapid passages on record between London and New York, has been totally lost on the Mantanilla Reef, near the Bahama Islands, in Florida Gulf Stream, at the entrance to the Gulf of Mexico. The ship left New Orleans on the 31st of last December, for New York and Lon- don, with passengers and a valuable freight. From a letter received from the commander, Capt",,[No title]
843,http://newspapers.library.wales/view/3053476/3053479/25/Mexico,- MIS C F. L LAN E 0 U S.," find the ocean's depth is about five-and-ahalf miles. The Gulf at Mexico, from Tani- paico to the Straits of Florida, is about a mile in depth. The Pasha of Egypt has at length definitively authorised., tbe construction ot a railway from Alexandria to Cairo, the' agreement having been signed on the 12th inst. i^fhe road is to be finished in two years, and Mr. Stephjyirffi) is to re- ceive £ 55,000",,- MIS C F. L LAN E 0 U S.
844,http://newspapers.library.wales/view/3089805/3089807/12/Mexico,Advertising," Rivers in North America pourtrays accurately the River, Forest, and Prairie Scenery of the Great West, passing through nine States of the American Union and twelve degrees of latitude, from the Rocky Mountains and Yel- low Stone Bluffs of the Missouri, and Cincinnati, the Queen City of the West, on the Ohio, to the City of New Orleans, on the Mississippi, near the Gulf of Mexico; being by far the",,Advertising
845,http://newspapers.library.wales/view/3053451/3053452/4/Mexico,FOREIGN INTELLIGENCE.," have latterly been arriving at San Francisco. MEXICO. A conflict has taken place between the two Cham- bers of the Congress, in consequence of which the session has been closed without any provision being made for the expenses of the Government. The President declares that he will maintain public order until the next meeting of the Congress.",,FOREIGN INTELLIGENCE.
846,http://newspapers.library.wales/view/3053233/3053235/9/Mexico,[No title]," transactions of 1811, ambition seemed to invite the Duke of Orleans to play a more active part in the Spanish war at another, Greece, and even Mexico, allured him by the phantom of a throne but these adventures were not seriously pursued, and he s (te down after the restoration of the Bourbons T^d-,°r at least resigned, to he the first Prince of the blood in France, and one of the richest person- ages in Eu",,[No title]
847,http://newspapers.library.wales/view/3053243/3053247/33/Mexico,CHEMISTRY FOR THE KITCHEN. !," to be improved by theaddition of flesh-giving curd contained in buttermilk. At Quito, in Mexico, the daily food of the inhabitants is potatoes and cheese. It is com- monly stated that rice is the food of whole nations in I ndia; but the fact wou'd not appear precisely so; and we may here quote M. Lequerri, who during a long residence in India paid great attention to the manners and customs of the",,CHEMISTRY FOR THE KITCHEN. !
848,http://newspapers.library.wales/view/3053288/3053291/29/Mexico,[No title]," Collon, U.S.N. SETTLEMENT OF A DIVORCE CASE.A CaliforniaN, who had been absent some two years in Mexico, where he had led a gay irregular life, finding or fancying on his re- turn grounds for suspecting the regularity of his wife, ap- plied ""to mefor a decree of divorce a vinculo matrimonii. I told him that it was necessary, that on so grave a subject, he should come into court with clean hands; that",,[No title]
849,http://newspapers.library.wales/view/3090060/3090062/17/Mexico,FOREIGN INTELLIGENCE.," dismissed from the service, without any reservation. Captain Frazier, of the revenue service now stationed in California, has been dismissed by the President for tyrannical conduct and violation of the Act of Congress abolishing flogging. According to dates from the city of Mexico to the 24th ult,, the Mexican Government had issued a decree prohibiting all labour and scientific examinations of the",,FOREIGN INTELLIGENCE.
850,http://newspapers.library.wales/view/3053093/3053097/37/Mexico,----------.--ONE HUNDRED YEARS AGO.,", and the Spanish in the basin of the Gulf of Mexico! In territorial extent, the British empire, inferior only to that of Russia, is almost three times as vast as that of Imperial Rome while adding that giant Republic which has grown up out of its American colonies within the last seventy years, we have an area of more than seven millions of square miles with an aggregate population of at least a",,----------.--ONE HUNDRED YEARS AGO.
851,http://newspapers.library.wales/view/3053208/3053210/4/Mexico,"----------.----- ----.______n--.----'M J seE L T"" A N E 0 L- S"," been hrnngit by him from Mexico), and gra- ",,"----------.----- ----.______n--.----'M J seE L T"" A N E 0 L- S"
852,http://newspapers.library.wales/view/3090100/3090104/39/Mexico,GENERAL MISCELLANY.,"-night,"" was answered by a punster with I should wonder if it didn't."" Why ?"" said the other. ""Because,"" said he, ""that's the same moon that a month ago took all the shine out of the sun."" The officrs of the United States navy have accom- plished the feat",,GENERAL MISCELLANY.
853,http://newspapers.library.wales/view/3053421/3053425/24/Mexico,OLD MAIDS -.OR \ MiSl'AkK ABIUT MARRIAGE.," kitchen, as a mariner remembers a rapid succession of thunder-guests and hurri- canes in the Gull of Mexico. My new chambermaid bounced out of the room yesterday, flirting her duster, and muttering, Real old maid, after all! just because I showed her a table on which I could write ""slut,"" with ny finger, in the dust. I never see my plump, happy sisters, and then glance in the mirror at my own cadaverous",,OLD MAIDS -.OR \ MiSl'AkK ABIUT MARRIAGE.
854,http://newspapers.library.wales/view/3053521/3053522/4/Mexico,------ ----FOREIGN INTELLIGENCE-," magazine itself, not one stone re- mains standing large portions of the brickwork, tiles and beams, were hurled to a distance of more than 2,000 yards. It is suspected that the catastrophe was wilfully caused by the inspector of the magazine who had been guilty of peculation. MEXICO. Accounts from Vera Cruz, to the 1 -4th of October represent the Government as being in great confusion, and the treasury",,------ ----FOREIGN INTELLIGENCE-
855,http://newspapers.library.wales/view/3053313/3053314/4/Mexico,FOREIGN INTELLIGENCE.," should be, remedied. The Message proceeds to advert to the various branches of domestic industry, to the approaching seventh census, to the means of internal communica- tion to the land laws, the position of Mexico and Texas, the public services, and departments of the Administration, in reference to all of which improve- ments are reported, or suggestions made for further improvement. In reference to",,FOREIGN INTELLIGENCE.
856,http://newspapers.library.wales/view/4347506/4347510/38/Mexico,FOREIGN INTELLIGENCE. !," quickest ever accomplished. Intelligence from the city of Mexico to the 1st inst., states that disturbances had broken out in several parts of northern Mexico, and that Government had sent 3,000 men to defend Tehuantepec. Don Fernando Jtamnez had ac- cepted the appointment of Minister of Foreign Affairs, and was charged with the formation of a new Cabinet. I",,FOREIGN INTELLIGENCE. !
857,http://newspapers.library.wales/view/3598532/3598538/36/Mexico,[No title]," stabbing her in several places with a poignard, afterwards using the same weapons against himself. The body of Madame Malaspina was on the bed, arid the assassin lying beside her, with the rings which he had taken from his victim on his fingers. Madame Malaspina was the grand niece of General Paoli. Gulignunis 'Messenger. THE LEPEROS OF MEXICO.A Knife-Duel at Glluna,rato.- The leperos, we need hardly",,[No title]
858,http://newspapers.library.wales/view/4347379/4347383/22/Mexico,Advertising," our beer, though more intoxica- t,""rr All u-Vin nnw I7pt accustomed to the smell and taste like it much. and it is even said to become necessary to people after they have used it for many years. When the republic was first established, many old Spaniards threatened with expulsion petitioned the National Assembly to allow them to remain in Mexico; the groundwork of the petition being, that they had",,Advertising
859,http://newspapers.library.wales/view/3395118/3395121/39/Mexico,NEWPORT CORN. HAY. AND STRAW MARKETS.," cargo,s. Ouiu,,ards witlt Cargoes. to Ships. Tons. Ships. Tom, United Kingdom  2,j>  Russia  * Q 2 396 Sweden  Q j 417 Norway Q 2  442 Denmark V 313 0 0 Prussia * n 0 4 686 Other German Sts. 0 u 1412 Holland  3 226 France .""a 0  2 831 Italian States J, 0  1  329 Austria  0  0 0 Greece 0 0  9 5688 United SUtes 0 0 ArgentmeRepub. 0 Q 0  0 Mexico   - 10 961 61 20171",,NEWPORT CORN. HAY. AND STRAW MARKETS.
860,http://newspapers.library.wales/view/3765552/3765555/7/Mexico,! Foreign Intelligence. I-," exerting itself to prevent any. The collector of customs at New Orleans has been removed from office for alleged indifference in Cuban matters."" From Hayti we learn that everything was quiet m the political affairs of the island The Emperor, with the army and squadron, was at Cape Haytien, on ae count of the report tl at a French and an English war-steamer had ItJ, 011 rhe 11th for Cape Haytien. Mexico",,! Foreign Intelligence. I-
861,http://newspapers.library.wales/view/3598622/3598628/33/Mexico,THE REV. WALTER DAVIES.," rightly estimated, must be compared with the state of the age in which he lived and with his own particular opportunities."" ""The palaces of Peru or Mexico were certainly mean and incommodious habi- tations, if compared to the houses of European mo- narchs; yet who could forbear to view them with astonishment, who remembered that they were built without the use of iron."" May Wales before long have a",,THE REV. WALTER DAVIES.
862,http://newspapers.library.wales/view/3765525/3765532/38/Mexico,E N G L Y X I 0 N,", it is undeniable that in our own islands, the accents of other tongues are gradually hushed where it is heard. In America, red man and white man alike contend with it in vain it is heard from the equator to the poIe, from the Gulf of Mexico to Hudson's Bay. In Asia it is spreading over India, and by the end of the century Hindoo and Mussulman will speak it freely. In Africa it is penetrating",,E N G L Y X I 0 N
863,http://newspapers.library.wales/view/4347069/4347071/18/Mexico,I CARMARTHENSHIRE HUNT WEEK AND jSTEEPLE CHASES.,", the spacious plains of the Ukraine, the mighty Prairies of America, the wilds of Mexico, furnish alike their peculiar species of this noble animal in its aboriginal state, but it has been reserved for English judgment and scientific know- ledge to develope the powers of the nORSF. to its fullest perfection. The FLAT RACE and STEEPLE CHASE have alike contributed their quota of aid towards the",,I CARMARTHENSHIRE HUNT WEEK AND jSTEEPLE CHASES.
864,http://newspapers.library.wales/view/4347094/4347098/33/Mexico,I FOREIGN INTELLIGENCE. I," goods had been large, and there was every sign that an active business would be maintained, but the steady decline in cotton on this side during the last few weeks will probably render it henceforth lc buoyant than had been antici- pated. By ""the accounts from Mexico, via Mobile, it ap- pears that the United States Minister, Mr. Robert P. Letcher, had arrived in that capital on the 2tid of Feb. and",,I FOREIGN INTELLIGENCE. I
865,http://newspapers.library.wales/view/4347344/4347345/4/Mexico,I MISCELLANEOUS INTELLIGENCE.," the school at Hertford, belonging to Christ's Hospital. More than 5,000 persons sleep every night in the cellars of the city of Dublin. The production of gold and silver in Mexico now exceeds that of any furmer period. A decree has been published for the taking of a census of the population of France. By the law of France, no priest, no doctor, or attor- ney, is allowed to accept a death-bed legacy",,I MISCELLANEOUS INTELLIGENCE.
